id,original_title,original_language,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,release_year,genres,production_companies,cast,crew
99861,Avengers: Age of Ultron,en,365000000,1405403694,141,17.061,7.271,23409,2015-04-22,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}]",['Marvel Studios'],"[{'id': 3223, 'name': 'Robert Downey Jr.', 'popularity': 11.2221}, {'id': 74568, 'name': 'Chris Hemsworth', 'popularity': 13.2804}, {'id': 103, 'name': 'Mark Ruffalo', 'popularity': 4.9887}, {'id': 16828, 'name': 'Chris Evans', 'popularity': 9.6091}, {'id': 1245, 'name': 'Scarlett Johansson', 'popularity': 24.3617}]","{'id': 12891, 'name': 'Joss Whedon', 'popularity': 3.2478}"
76341,Mad Max: Fury Road,en,150000000,378858340,121,14.9834,7.622,23070,2015-05-13,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}]","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Kennedy Miller Mitchell', 'RatPac Entertainment']","[{'id': 2524, 'name': 'Tom Hardy', 'popularity': 17.1537}, {'id': 6885, 'name': 'Charlize Theron', 'popularity': 10.3456}, {'id': 3292, 'name': 'Nicholas Hoult', 'popularity': 4.8685}, {'id': 26060, 'name': 'Hugh Keays-Byrne', 'popularity': 1.585}, {'id': 1056053, 'name': 'Josh Helman', 'popularity': 1.5045}]","{'id': 20629, 'name': 'George Miller', 'popularity': 2.4326}"
298382,The Dressmaker,en,11930000,25003426,118,51.2061,7.003,1678,2015-10-29,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}, {'name': 'Western', 'id': 37}]","['White Hot Productions', 'Screen Australia', 'Film Art Media', 'Embankment Films', 'Ingenious Media', 'Universal Pictures']","[{'id': 204, 'name': 'Kate Winslet', 'popularity': 10.4023}, {'id': 96066, 'name': 'Liam Hemsworth', 'popularity': 3.6698}, {'id': 6692, 'name': 'Caroline Goodall', 'popularity': 2.6362}, {'id': 351, 'name': 'Judy Davis', 'popularity': 2.2897}, {'id': 1375948, 'name': 'Hayley Magnus', 'popularity': 1.4079}]","{'id': 3047, 'name': 'Jocelyn Moorhouse', 'popularity': 1.485}"
216015,Fifty Shades of Grey,en,40000000,569651467,125,20.5591,5.887,11972,2015-02-11,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}, {'name': 'Thriller', 'id': 53}]","['Universal Pictures', 'Focus Features', 'Michael De Luca Productions', 'Trigger Street Productions']","[{'id': 118545, 'name': 'Dakota Johnson', 'popularity': 9.3413}, {'id': 1254583, 'name': 'Jamie Dornan', 'popularity': 3.4882}, {'id': 49971, 'name': 'Jennifer Ehle', 'popularity': 3.1644}, {'id': 222130, 'name': 'Eloise Mumford', 'popularity': 1.5417}, {'id': 59251, 'name': 'Victor Rasuk', 'popularity': 1.5547}]","{'id': 1137903, 'name': 'Sam Taylor-Johnson', 'popularity': 1.6415}"
271718,Trainwreck,en,35000000,140795793,125,29.0956,5.806,2612,2015-07-17,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]",['Apatow Productions'],"[{'id': 440414, 'name': 'Amy Schumer', 'popularity': 3.6589}, {'id': 19278, 'name': 'Bill Hader', 'popularity': 4.0743}, {'id': 60073, 'name': 'Brie Larson', 'popularity': 5.5598}, {'id': 107379, 'name': 'LeBron James', 'popularity': 1.8826}, {'id': 1219901, 'name': 'Colin Quinn', 'popularity': 1.9003}]","{'id': 41039, 'name': 'Judd Apatow', 'popularity': 2.6023}"
140607,Star Wars: The Force Awakens,en,245000000,2068223624,136,17.4416,7.261,19725,2015-12-15,2015,"[{'name': 'Adventure', 'id': 12}, {'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}]","['Lucasfilm Ltd.', 'Bad Robot']","[{'id': 3, 'name': 'Harrison Ford', 'popularity': 6.7411}, {'id': 2, 'name': 'Mark Hamill', 'popularity': 6.3177}, {'id': 4, 'name': 'Carrie Fisher', 'popularity': 3.8119}, {'id': 1023139, 'name': 'Adam Driver', 'popularity': 3.5691}, {'id': 1315036, 'name': 'Daisy Ridley', 'popularity': 3.6504}]","{'id': 15344, 'name': 'J.J. Abrams', 'popularity': 3.8165}"
150540,Inside Out,en,175000000,857611174,95,20.7768,7.911,22481,2015-06-17,2015,"[{'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}, {'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]","['Pixar', 'Walt Disney Pictures']","[{'id': 56322, 'name': 'Amy Poehler', 'popularity': 3.1883}, {'id': 169200, 'name': 'Phyllis Smith', 'popularity': 1.8047}, {'id': 21125, 'name': 'Richard Kind', 'popularity': 3.7324}, {'id': 19278, 'name': 'Bill Hader', 'popularity': 4.0743}, {'id': 59258, 'name': 'Lewis Black', 'popularity': 2.4934}]","{'id': 12890, 'name': 'Pete Docter', 'popularity': 2.325}"
168259,Furious 7,en,190000000,1515400000,137,13.7328,7.225,10795,2015-04-01,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}, {'name': 'Crime', 'id': 80}]","['Original Film', 'One Race', 'Universal Pictures']","[{'id': 12835, 'name': 'Vin Diesel', 'popularity': 11.5927}, {'id': 8167, 'name': 'Paul Walker', 'popularity': 7.5132}, {'id': 18918, 'name': 'Dwayne Johnson', 'popularity': 9.891}, {'id': 976, 'name': 'Jason Statham', 'popularity': 28.9652}, {'id': 17647, 'name': 'Michelle Rodriguez', 'popularity': 6.5114}]","{'id': 2127, 'name': 'James Wan', 'popularity': 3.5466}"
257211,The Intern,en,35000000,194564672,121,14.4924,7.221,6858,2015-09-23,2015,"[{'name': 'Comedy', 'id': 35}]","['Warner Bros. Pictures', 'RatPac Entertainment', 'Waverly Films']","[{'id': 380, 'name': 'Robert De Niro', 'popularity': 11.2143}, {'id': 1813, 'name': 'Anne Hathaway', 'popularity': 12.501}, {'id': 14343, 'name': 'Rene Russo', 'popularity': 3.4503}, {'id': 521563, 'name': 'Anders Holm', 'popularity': 2.0451}, {'id': 1561685, 'name': 'JoJo Kushner', 'popularity': 0.2039}]","{'id': 17698, 'name': 'Nancy Meyers', 'popularity': 2.1493}"
135397,Jurassic World,en,150000000,1671537444,124,14.3779,6.695,20676,2015-06-06,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]","['Amblin Entertainment', 'Universal Pictures']","[{'id': 73457, 'name': 'Chris Pratt', 'popularity': 5.7301}, {'id': 18997, 'name': 'Bryce Dallas Howard', 'popularity': 4.6061}, {'id': 76793, 'name': 'Irrfan Khan', 'popularity': 2.3196}, {'id': 7132, 'name': ""Vincent D'Onofrio"", 'popularity': 4.4469}, {'id': 17181, 'name': 'Ty Simpkins', 'popularity': 2.4742}]","{'id': 930707, 'name': 'Colin Trevorrow', 'popularity': 2.3065}"
150689,Cinderella,en,95000000,543514353,105,13.7937,6.825,7152,2015-03-06,2015,"[{'name': 'Romance', 'id': 10749}, {'name': 'Fantasy', 'id': 14}, {'name': 'Family', 'id': 10751}, {'name': 'Drama', 'id': 18}]","['Walt Disney Pictures', 'Genre Films', 'Beagle Pug Films', 'Allison Shearmur Productions']","[{'id': 1016168, 'name': 'Lily James', 'popularity': 5.2511}, {'id': 112, 'name': 'Cate Blanchett', 'popularity': 6.0532}, {'id': 512991, 'name': 'Richard Madden', 'popularity': 4.8386}, {'id': 1640, 'name': 'Stellan Skarsgård', 'popularity': 5.7548}, {'id': 302165, 'name': 'Holliday Grainger', 'popularity': 2.857}]","{'id': 11181, 'name': 'Kenneth Branagh', 'popularity': 4.0385}"
177677,Mission: Impossible - Rogue Nation,en,150000000,682716636,131,12.7069,7.2,9047,2015-07-23,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}]","['Paramount Pictures', 'Bad Robot', 'Odin', 'Skydance Media']","[{'id': 500, 'name': 'Tom Cruise', 'popularity': 12.7563}, {'id': 17604, 'name': 'Jeremy Renner', 'popularity': 11.0536}, {'id': 11108, 'name': 'Simon Pegg', 'popularity': 4.7292}, {'id': 933238, 'name': 'Rebecca Ferguson', 'popularity': 7.0976}, {'id': 10182, 'name': 'Ving Rhames', 'popularity': 5.3188}]","{'id': 9033, 'name': 'Christopher McQuarrie', 'popularity': 3.2547}"
277216,Straight Outta Compton,en,28000000,201634991,147,13.3775,7.788,3979,2015-08-11,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Music', 'id': 10402}, {'name': 'History', 'id': 36}]","['Broken Chair Flickz', 'Universal Pictures', 'Legendary Pictures', 'Cube Vision', 'Crucial Films', 'Circle of Confusion', 'Will Packer Productions', 'Xenon Pictures']","[{'id': 1371398, 'name': ""O'Shea Jackson Jr."", 'popularity': 3.1242}, {'id': 1154054, 'name': 'Corey Hawkins', 'popularity': 2.053}, {'id': 1115984, 'name': 'Jason Mitchell', 'popularity': 2.1002}, {'id': 55091, 'name': 'Neil Brown Jr.', 'popularity': 1.7843}, {'id': 83860, 'name': 'Aldis Hodge', 'popularity': 3.8577}]","{'id': 37932, 'name': 'F. Gary Gray', 'popularity': 2.0473}"
87101,Terminator Genisys,en,155000000,440603537,126,10.7778,5.942,8550,2015-06-23,2015,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}, {'name': 'Adventure', 'id': 12}]","['Paramount Pictures', 'Skydance Media', 'Annapurna Pictures']","[{'id': 1223786, 'name': 'Emilia Clarke', 'popularity': 9.1607}, {'id': 224181, 'name': 'Jai Courtney', 'popularity': 3.2355}, {'id': 1100, 'name': 'Arnold Schwarzenegger', 'popularity': 6.34}, {'id': 76512, 'name': 'Jason Clarke', 'popularity': 3.4914}, {'id': 136532, 'name': 'Matt Smith', 'popularity': 3.4262}]","{'id': 47005, 'name': 'Alan Taylor', 'popularity': 2.0755}"
286217,The Martian,en,108000000,631058917,141,11.284,7.688,20141,2015-09-30,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}]","['Genre Films', 'TSG Entertainment', '20th Century Fox', 'Scott Free Productions']","[{'id': 1892, 'name': 'Matt Damon', 'popularity': 12.0022}, {'id': 83002, 'name': 'Jessica Chastain', 'popularity': 5.2237}, {'id': 41091, 'name': 'Kristen Wiig', 'popularity': 4.9205}, {'id': 8447, 'name': 'Jeff Daniels', 'popularity': 3.2894}, {'id': 454, 'name': 'Michael Peña', 'popularity': 4.1991}]","{'id': 578, 'name': 'Ridley Scott', 'popularity': 3.7335}"
273481,Sicario,en,30000000,84997446,122,11.7209,7.412,8881,2015-09-17,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['Lionsgate', 'Black Label Media', 'Thunder Road']","[{'id': 5081, 'name': 'Emily Blunt', 'popularity': 7.8069}, {'id': 1121, 'name': 'Benicio del Toro', 'popularity': 4.3807}, {'id': 16851, 'name': 'Josh Brolin', 'popularity': 5.5645}, {'id': 8536, 'name': 'Victor Garber', 'popularity': 2.8963}, {'id': 19498, 'name': 'Jon Bernthal', 'popularity': 10.0374}]","{'id': 137427, 'name': 'Denis Villeneuve', 'popularity': 3.7572}"
312221,Creed,en,37000000,173600000,133,10.209,7.406,7564,2015-11-25,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}]","['Metro-Goldwyn-Mayer', 'New Line Cinema', 'Chartoff-Winkler Productions']","[{'id': 135651, 'name': 'Michael B. Jordan', 'popularity': 8.5641}, {'id': 16483, 'name': 'Sylvester Stallone', 'popularity': 10.2642}, {'id': 62561, 'name': 'Tessa Thompson', 'popularity': 6.0771}, {'id': 119598, 'name': 'Phylicia Rashād', 'popularity': 2.5291}, {'id': 1746871, 'name': 'Andre Ward', 'popularity': 0.9979}]","{'id': 1056121, 'name': 'Ryan Coogler', 'popularity': 6.3649}"
102899,Ant-Man,en,130000000,519311965,117,9.3202,7.071,20045,2015-07-14,2015,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}]",['Marvel Studios'],"[{'id': 22226, 'name': 'Paul Rudd', 'popularity': 7.1888}, {'id': 3392, 'name': 'Michael Douglas', 'popularity': 5.0175}, {'id': 19034, 'name': 'Evangeline Lilly', 'popularity': 4.4907}, {'id': 74541, 'name': 'Corey Stoll', 'popularity': 2.4206}, {'id': 21127, 'name': 'Bobby Cannavale', 'popularity': 3.2672}]","{'id': 59026, 'name': 'Peyton Reed', 'popularity': 1.496}"
214756,Ted 2,en,68000000,215863606,115,11.8096,6.314,7631,2015-06-25,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Fantasy', 'id': 14}]","['Smart Entertainment', 'Universal Pictures', 'Fuzzy Door Productions', 'Bluegrass Films', 'MRC']","[{'id': 13240, 'name': 'Mark Wahlberg', 'popularity': 6.4714}, {'id': 52139, 'name': 'Seth MacFarlane', 'popularity': 4.8491}, {'id': 71070, 'name': 'Amanda Seyfried', 'popularity': 9.4199}, {'id': 207150, 'name': 'Jessica Barth', 'popularity': 1.3862}, {'id': 1771, 'name': 'Giovanni Ribisi', 'popularity': 3.7472}]","{'id': 52139, 'name': 'Seth MacFarlane', 'popularity': 4.8491}"
198184,Chappie,en,49000000,104399548,120,12.0078,6.788,8064,2015-03-04,2015,"[{'name': 'Crime', 'id': 80}, {'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}]","['Columbia Pictures', 'MRC', 'LStar Capital', 'Genre Films']","[{'id': 82191, 'name': 'Sharlto Copley', 'popularity': 2.75}, {'id': 76788, 'name': 'Dev Patel', 'popularity': 4.2564}, {'id': 6968, 'name': 'Hugh Jackman', 'popularity': 8.8728}, {'id': 985041, 'name': 'Ninja', 'popularity': 0.9312}, {'id': 985040, 'name': 'Yo-Landi Visser', 'popularity': 0.9758}]","{'id': 82194, 'name': 'Neill Blomkamp', 'popularity': 1.7635}"
281957,The Revenant,en,135000000,532950503,157,10.2537,7.534,18427,2015-12-25,2015,"[{'name': 'Western', 'id': 37}, {'name': 'Drama', 'id': 18}, {'name': 'Adventure', 'id': 12}]","['Monarchy Enterprises S.a.r.l.', 'Regency Enterprises', 'Appian Way', 'CatchPlay', 'Anonymous Content', 'New Regency Pictures', 'Hong Kong Alpha Motion Pictures Co.', 'M Productions', 'RatPac Entertainment']","[{'id': 6193, 'name': 'Leonardo DiCaprio', 'popularity': 10.913}, {'id': 2524, 'name': 'Tom Hardy', 'popularity': 17.1537}, {'id': 93210, 'name': 'Domhnall Gleeson', 'popularity': 3.7516}, {'id': 93491, 'name': 'Will Poulter', 'popularity': 7.1918}, {'id': 1560185, 'name': 'Forrest Goodluck', 'popularity': 1.526}]","{'id': 223, 'name': 'Alejandro González Iñárritu', 'popularity': 2.5896}"
294254,Maze Runner: The Scorch Trials,en,61000000,312296056,131,10.9169,6.7,10549,2015-09-09,2015,"[{'name': 'Science Fiction', 'id': 878}, {'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}, {'name': 'Adventure', 'id': 12}]","['Temple Hill Entertainment', 'The Gotham Group', 'TSG Entertainment', '20th Century Fox']","[{'id': 527393, 'name': ""Dylan O'Brien"", 'popularity': 5.8716}, {'id': 115150, 'name': 'Kaya Scodelario', 'popularity': 4.5063}, {'id': 25663, 'name': 'Thomas Brodie-Sangster', 'popularity': 5.1356}, {'id': 4808, 'name': 'Giancarlo Esposito', 'popularity': 7.0828}, {'id': 1310760, 'name': 'Ki Hong Lee', 'popularity': 2.6578}]","{'id': 1179066, 'name': 'Wes Ball', 'popularity': 1.2234}"
318846,The Big Short,en,28000000,133346506,131,9.5756,7.355,9224,2015-12-11,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]","['Paramount Pictures', 'Regency Enterprises', 'Plan B Entertainment']","[{'id': 4495, 'name': 'Steve Carell', 'popularity': 7.023}, {'id': 3894, 'name': 'Christian Bale', 'popularity': 5.5505}, {'id': 30614, 'name': 'Ryan Gosling', 'popularity': 8.445}, {'id': 287, 'name': 'Brad Pitt', 'popularity': 9.9535}, {'id': 3141, 'name': 'Marisa Tomei', 'popularity': 4.933}]","{'id': 55710, 'name': 'Adam McKay', 'popularity': 2.3804}"
264660,Ex Machina,en,15000000,36869414,108,9.3968,7.572,13520,2015-01-21,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Science Fiction', 'id': 878}]","['DNA Films', 'Film4 Productions', 'IAC Films', 'Scott Rudin Productions']","[{'id': 93210, 'name': 'Domhnall Gleeson', 'popularity': 3.7516}, {'id': 227454, 'name': 'Alicia Vikander', 'popularity': 6.7575}, {'id': 25072, 'name': 'Oscar Isaac', 'popularity': 7.4544}, {'id': 1457238, 'name': 'Sonoya Mizuno', 'popularity': 3.1872}, {'id': 17199, 'name': 'Corey Johnson', 'popularity': 2.3434}]","{'id': 2036, 'name': 'Alex Garland', 'popularity': 4.554}"
254128,San Andreas,en,110000000,473990832,114,9.5233,6.245,8681,2015-05-27,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]","['New Line Cinema', 'Village Roadshow Pictures', 'Flynn Picture Company', 'Warner Bros. Pictures']","[{'id': 18918, 'name': 'Dwayne Johnson', 'popularity': 9.891}, {'id': 109513, 'name': 'Alexandra Daddario', 'popularity': 19.4215}, {'id': 17832, 'name': 'Carla Gugino', 'popularity': 5.2721}, {'id': 65524, 'name': 'Ioan Gruffudd', 'popularity': 2.7544}, {'id': 128645, 'name': 'Archie Panjabi', 'popularity': 1.9597}]","{'id': 132876, 'name': 'Brad Peyton', 'popularity': 1.7461}"
207703,Kingsman: The Secret Service,en,81000000,414351546,129,9.1869,7.627,17058,2015-01-24,2015,"[{'name': 'Crime', 'id': 80}, {'name': 'Comedy', 'id': 35}, {'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}]","['20th Century Fox', 'Marv', 'Cloudy Productions', 'TSG Entertainment']","[{'id': 1303037, 'name': 'Taron Egerton', 'popularity': 4.2646}, {'id': 5472, 'name': 'Colin Firth', 'popularity': 7.4103}, {'id': 2231, 'name': 'Samuel L. Jackson', 'popularity': 10.0055}, {'id': 2983, 'name': 'Mark Strong', 'popularity': 4.2749}, {'id': 1282054, 'name': 'Sophie Cookson', 'popularity': 2.2818}]","{'id': 957, 'name': 'Matthew Vaughn', 'popularity': 2.225}"
131634,The Hunger Games: Mockingjay - Part 2,en,160000000,653428261,137,9.3554,6.899,12747,2015-11-18,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Science Fiction', 'id': 878}]","['Lionsgate', 'Color Force', 'Studio Babelsberg']","[{'id': 72129, 'name': 'Jennifer Lawrence', 'popularity': 10.1862}, {'id': 27972, 'name': 'Josh Hutcherson', 'popularity': 5.8596}, {'id': 96066, 'name': 'Liam Hemsworth', 'popularity': 3.6698}, {'id': 57755, 'name': 'Woody Harrelson', 'popularity': 4.6671}, {'id': 9281, 'name': 'Elizabeth Banks', 'popularity': 5.0392}]","{'id': 10943, 'name': 'Francis Lawrence', 'popularity': 2.8024}"
257344,Pixels,en,88000000,244900000,106,8.7672,5.7,7663,2015-07-16,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Fantasy', 'id': 14}]","['Columbia Pictures', 'Happy Madison Productions', '1492 Pictures', 'LStar Capital', 'China Film Group Corporation', 'Film Croppers Entertainment', 'Prime Focus']","[{'id': 19292, 'name': 'Adam Sandler', 'popularity': 7.1193}, {'id': 32895, 'name': 'Kevin James', 'popularity': 3.2638}, {'id': 11705, 'name': 'Michelle Monaghan', 'popularity': 5.6491}, {'id': 22970, 'name': 'Peter Dinklage', 'popularity': 4.9871}, {'id': 54415, 'name': 'Josh Gad', 'popularity': 4.2853}]","{'id': 10965, 'name': 'Chris Columbus', 'popularity': 3.3528}"
273477,Scouts Guide to the Zombie Apocalypse,en,15000000,14900000,93,9.3458,6.545,1962,2015-10-23,2015,"[{'name': 'Comedy', 'id': 35}, {'name': 'Horror', 'id': 27}]","['Broken Road Productions', 'Brucks Entertainment', 'Oops Doughnuts Productions']","[{'id': 1034681, 'name': 'Tye Sheridan', 'popularity': 2.7367}, {'id': 1223438, 'name': 'Sarah Dumont', 'popularity': 0.9999}, {'id': 116088, 'name': 'Logan Miller', 'popularity': 2.1653}, {'id': 1326885, 'name': 'Joey Morgan', 'popularity': 0.6548}, {'id': 28638, 'name': 'David Koechner', 'popularity': 2.7818}]","{'id': 54248, 'name': 'Christopher Landon', 'popularity': 1.8834}"
265208,Wild Card,en,30000000,6738764,92,9.3456,5.688,1821,2015-01-14,2015,"[{'name': 'Thriller', 'id': 53}, {'name': 'Crime', 'id': 80}, {'name': 'Action', 'id': 28}]","['SJ Pictures', 'SJ Heat Productions', 'Current Entertainment', 'Lionsgate', 'Sierra/Affinity', 'Silver State Production Services', 'Cinema Seven Productions']","[{'id': 976, 'name': 'Jason Statham', 'popularity': 28.9652}, {'id': 11665, 'name': 'Michael Angarano', 'popularity': 2.7397}, {'id': 58635, 'name': 'Dominik Garcia', 'popularity': 0.9985}, {'id': 16501, 'name': 'Milo Ventimiglia', 'popularity': 3.2154}, {'id': 15250, 'name': 'Hope Davis', 'popularity': 2.5862}]","{'id': 12786, 'name': 'Simon West', 'popularity': 2.168}"
321741,Concussion,en,35000000,50400000,123,11.8373,7.092,2593,2015-11-12,2015,"[{'name': 'Drama', 'id': 18}]","['Village Roadshow Pictures', 'Columbia Pictures', 'The Cantillon Company', 'LStar Capital', 'The Shuman Company', 'Cara Films', 'Scott Free Productions']","[{'id': 2888, 'name': 'Will Smith', 'popularity': 8.7915}, {'id': 7447, 'name': 'Alec Baldwin', 'popularity': 4.8701}, {'id': 13, 'name': 'Albert Brooks', 'popularity': 2.8982}, {'id': 1216606, 'name': 'Gugu Mbatha-Raw', 'popularity': 3.6468}, {'id': 52, 'name': 'David Morse', 'popularity': 3.5534}]","{'id': 1192754, 'name': 'Peter Landesman', 'popularity': 1.3565}"
285783,The Walk,en,35000000,61181942,123,7.189,6.991,3223,2015-09-30,2015,"[{'name': 'History', 'id': 36}, {'name': 'Drama', 'id': 18}, {'name': 'Adventure', 'id': 12}]","['TriStar Pictures', 'LStar Capital', 'ImageMovers']","[{'id': 24045, 'name': 'Joseph Gordon-Levitt', 'popularity': 5.3685}, {'id': 2282, 'name': 'Ben Kingsley', 'popularity': 5.6105}, {'id': 1021684, 'name': 'Charlotte Le Bon', 'popularity': 1.8074}, {'id': 18473, 'name': 'James Badge Dale', 'popularity': 2.4469}, {'id': 40939, 'name': 'Clément Sibony', 'popularity': 1.6875}]","{'id': 24, 'name': 'Robert Zemeckis', 'popularity': 2.8694}"
158852,Tomorrowland,en,190000000,209200000,130,8.0844,6.282,7069,2015-05-19,2015,"[{'name': 'Adventure', 'id': 12}, {'name': 'Family', 'id': 10751}, {'name': 'Mystery', 'id': 9648}, {'name': 'Science Fiction', 'id': 878}]","['Walt Disney Pictures', 'A113']","[{'id': 52018, 'name': 'Britt Robertson', 'popularity': 4.1365}, {'id': 1461, 'name': 'George Clooney', 'popularity': 7.7706}, {'id': 1055230, 'name': 'Raffey Cassidy', 'popularity': 2.4498}, {'id': 41419, 'name': 'Hugh Laurie', 'popularity': 4.363}, {'id': 74428, 'name': 'Tim McGraw', 'popularity': 2.3605}]","{'id': 7087, 'name': 'Brad Bird', 'popularity': 2.7198}"
105864,The Good Dinosaur,en,175000000,332207671,93,9.4054,6.736,5664,2015-11-14,2015,"[{'name': 'Adventure', 'id': 12}, {'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}]","['Pixar', 'Walt Disney Pictures']","[{'id': 3910, 'name': 'Frances McDormand', 'popularity': 3.4675}, {'id': 963134, 'name': 'Raymond Ochoa', 'popularity': 0.8862}, {'id': 2954, 'name': 'Jeffrey Wright', 'popularity': 5.3602}, {'id': 18324, 'name': 'Steve Zahn', 'popularity': 5.812}, {'id': 16431, 'name': 'Sam Elliott', 'popularity': 6.0702}]","{'id': 21198, 'name': 'Peter Sohn', 'popularity': 2.3376}"
273248,The Hateful Eight,en,44000000,155760117,188,8.1665,7.755,14490,2015-12-25,2015,"[{'name': 'Drama', 'id': 18}, {'name': 'Mystery', 'id': 9648}, {'name': 'Western', 'id': 37}]","['The Weinstein Company', 'Double Feature Films', 'FilmColony']","[{'id': 2231, 'name': 'Samuel L. Jackson', 'popularity': 10.0055}, {'id': 6856, 'name': 'Kurt Russell', 'popularity': 4.4148}, {'id': 10431, 'name': 'Jennifer Jason Leigh', 'popularity': 4.079}, {'id': 27740, 'name': 'Walton Goggins', 'popularity': 9.7913}, {'id': 76961, 'name': 'Demián Bichir', 'popularity': 2.1337}]","{'id': 138, 'name': 'Quentin Tarantino', 'popularity': 6.9649}"
262500,Insurgent,en,110000000,297002527,119,8.1479,6.364,10110,2015-03-18,2015,"[{'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Thriller', 'id': 53}]","['Summit Entertainment', 'Red Wagon Entertainment', 'Mandeville Films', 'NeoReel', 'Lionsgate']","[{'id': 94185, 'name': 'Shailene Woodley', 'popularity': 4.4346}, {'id': 587020, 'name': 'Theo James', 'popularity': 12.131}, {'id': 996701, 'name': 'Miles Teller', 'popularity': 4.4781}, {'id': 204, 'name': 'Kate Winslet', 'popularity': 10.4023}, {'id': 1159982, 'name': 'Ansel Elgort', 'popularity': 2.5962}]","{'id': 57270, 'name': 'Robert Schwentke', 'popularity': 1.5268}"
276907,Legend,en,25000000,42972994,132,7.8946,7.054,3977,2015-09-09,2015,"[{'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['Working Title Films', 'Anton Capital Entertainment', 'StudioCanal', 'Cross Creek Pictures']","[{'id': 2524, 'name': 'Tom Hardy', 'popularity': 17.1537}, {'id': 70456, 'name': 'Emily Browning', 'popularity': 3.1569}, {'id': 2040, 'name': 'Christopher Eccleston', 'popularity': 2.948}, {'id': 11207, 'name': 'David Thewlis', 'popularity': 4.4543}, {'id': 1303037, 'name': 'Taron Egerton', 'popularity': 4.2646}]","{'id': 4723, 'name': 'Brian Helgeland', 'popularity': 2.0676}"
296099,Vacation,en,31000000,104400000,99,6.4857,6.313,3775,2015-07-28,2015,"[{'name': 'Comedy', 'id': 35}]","['New Line Cinema', 'BenderSpink', 'David Dobkin Productions']","[{'id': 27105, 'name': 'Ed Helms', 'popularity': 3.1642}, {'id': 18979, 'name': 'Christina Applegate', 'popularity': 3.8111}, {'id': 61263, 'name': 'Skyler Gisondo', 'popularity': 2.9699}, {'id': 1286744, 'name': 'Steele Stebbins', 'popularity': 0.8874}, {'id': 74568, 'name': 'Chris Hemsworth', 'popularity': 13.2804}]","{'id': 52935, 'name': 'John Francis Daley', 'popularity': 2.727}"
