id,original_title,original_language,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,release_year,genres,production_companies,cast,crew
38757,Tangled,en,260000000,592461732,100,17.923,7.607,11735,2010-11-24,2010,"[{'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}, {'name': 'Adventure', 'id': 12}]","['Walt Disney Animation Studios', 'Walt Disney Pictures']","[{'id': 16855, 'name': 'Mandy Moore', 'popularity': 3.7534}, {'id': 69899, 'name': 'Zachary Levi', 'popularity': 4.0526}, {'id': 2517, 'name': 'Donna Murphy', 'popularity': 1.7767}, {'id': 2372, 'name': 'Ron Perlman', 'popularity': 6.4221}, {'id': 22132, 'name': 'M.C. Gainey', 'popularity': 2.4204}]","{'id': 121830, 'name': 'Nathan Greno', 'popularity': 1.1702}"
38365,Grown Ups,en,80000000,271430189,102,17.0722,6.393,6283,2010-06-24,2010,"[{'name': 'Comedy', 'id': 35}]","['Columbia Pictures', 'Relativity Media', 'Happy Madison Productions']","[{'id': 19292, 'name': 'Adam Sandler', 'popularity': 7.1193}, {'id': 32895, 'name': 'Kevin James', 'popularity': 3.2638}, {'id': 2632, 'name': 'Chris Rock', 'popularity': 3.709}, {'id': 60950, 'name': 'David Spade', 'popularity': 3.1206}, {'id': 60949, 'name': 'Rob Schneider', 'popularity': 5.0085}]","{'id': 17494, 'name': 'Dennis Dugan', 'popularity': 2.2982}"
26389,From Paris with Love,en,52000000,52800000,92,35.878,6.299,2092,2010-02-04,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['M6', 'M6 Films', 'TPS Star', 'Grive Productions', 'EuropaCorp', 'Apipoulaï Prod', 'W9', 'Canal+']","[{'id': 8891, 'name': 'John Travolta', 'popularity': 6.0842}, {'id': 1244, 'name': 'Jonathan Rhys Meyers', 'popularity': 3.5651}, {'id': 120832, 'name': 'Kasia Smutniak', 'popularity': 1.8061}, {'id': 120833, 'name': 'Richard Durden', 'popularity': 1.4969}, {'id': 1019987, 'name': 'Bing Yin', 'popularity': 0.8882}]","{'id': 35453, 'name': 'Pierre Morel', 'popularity': 1.7655}"
12444,Harry Potter and the Deathly Hallows: Part 1,en,250000000,954305868,146,17.4065,7.742,19471,2010-11-17,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}]","['Warner Bros. Pictures', 'Heyday Films']","[{'id': 10980, 'name': 'Daniel Radcliffe', 'popularity': 6.9275}, {'id': 10990, 'name': 'Emma Watson', 'popularity': 18.5884}, {'id': 10989, 'name': 'Rupert Grint', 'popularity': 3.1743}, {'id': 13014, 'name': 'Toby Jones', 'popularity': 4.4706}, {'id': 1283, 'name': 'Helena Bonham Carter', 'popularity': 4.4139}]","{'id': 11343, 'name': 'David Yates', 'popularity': 2.0744}"
10191,How to Train Your Dragon,en,165000000,494879471,98,21.4188,7.837,13379,2010-03-18,2010,"[{'name': 'Fantasy', 'id': 14}, {'name': 'Adventure', 'id': 12}, {'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}]",['DreamWorks Animation'],"[{'id': 449, 'name': 'Jay Baruchel', 'popularity': 3.211}, {'id': 17276, 'name': 'Gerard Butler', 'popularity': 12.7341}, {'id': 24264, 'name': 'Craig Ferguson', 'popularity': 2.525}, {'id': 59174, 'name': 'America Ferrera', 'popularity': 3.0259}, {'id': 21007, 'name': 'Jonah Hill', 'popularity': 5.0258}]","{'id': 69797, 'name': 'Dean DeBlois', 'popularity': 1.8312}"
11324,Shutter Island,en,80000000,294804195,138,18.6111,8.201,24509,2010-02-14,2010,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}, {'name': 'Mystery', 'id': 9648}]","['Paramount Pictures', 'Phoenix Pictures', 'Sikelia Productions', 'Appian Way']","[{'id': 6193, 'name': 'Leonardo DiCaprio', 'popularity': 10.913}, {'id': 103, 'name': 'Mark Ruffalo', 'popularity': 4.9887}, {'id': 2282, 'name': 'Ben Kingsley', 'popularity': 5.6105}, {'id': 2201, 'name': 'Max von Sydow', 'popularity': 3.2934}, {'id': 1812, 'name': 'Michelle Williams', 'popularity': 4.5129}]","{'id': 1032, 'name': 'Martin Scorsese', 'popularity': 5.4234}"
37799,The Social Network,en,40000000,224920315,121,15.819,7.37,12413,2010-10-01,2010,"[{'name': 'Drama', 'id': 18}]","['Columbia Pictures', 'Relativity Media', 'Scott Rudin Productions', 'Michael De Luca Productions', 'Trigger Street Productions']","[{'id': 44735, 'name': 'Jesse Eisenberg', 'popularity': 4.5368}, {'id': 37625, 'name': 'Andrew Garfield', 'popularity': 9.438}, {'id': 53807, 'name': 'Armie Hammer', 'popularity': 2.9051}, {'id': 928532, 'name': 'Josh Pence', 'popularity': 1.9308}, {'id': 12111, 'name': 'Justin Timberlake', 'popularity': 3.3667}]","{'id': 7467, 'name': 'David Fincher', 'popularity': 4.0441}"
38575,The Karate Kid,en,40000000,359126022,140,24.0013,6.55,6161,2010-06-10,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}, {'name': 'Family', 'id': 10751}]","['Jerry Weintraub Productions', 'Columbia Pictures', 'Overbrook Entertainment', 'China Film Group Corporation', 'Emperor Motion Pictures']","[{'id': 120724, 'name': 'Jaden Smith', 'popularity': 5.3128}, {'id': 18897, 'name': 'Jackie Chan', 'popularity': 11.955}, {'id': 40036, 'name': 'Taraji P. Henson', 'popularity': 4.8722}, {'id': 1443364, 'name': 'Wenwen Han', 'popularity': 4.1819}, {'id': 1443375, 'name': 'Wang ZhenWei', 'popularity': 2.6341}]","{'id': 21981, 'name': 'Harald Zwart', 'popularity': 1.7973}"
27205,Inception,en,160000000,839030630,148,26.695,8.368,37442,2010-07-15,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}, {'name': 'Adventure', 'id': 12}]","['Legendary Pictures', 'Syncopy', 'Warner Bros. Pictures']","[{'id': 6193, 'name': 'Leonardo DiCaprio', 'popularity': 10.913}, {'id': 24045, 'name': 'Joseph Gordon-Levitt', 'popularity': 5.3685}, {'id': 3899, 'name': 'Ken Watanabe', 'popularity': 3.1526}, {'id': 2524, 'name': 'Tom Hardy', 'popularity': 17.1537}, {'id': 27578, 'name': 'Elliot Page', 'popularity': 5.3073}]","{'id': 525, 'name': 'Christopher Nolan', 'popularity': 7.284}"
10138,Iron Man 2,en,200000000,623933331,124,15.0104,6.849,21411,2010-04-28,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}]","['Marvel Studios', 'Fairview Entertainment', 'Marvel Entertainment']","[{'id': 3223, 'name': 'Robert Downey Jr.', 'popularity': 11.2221}, {'id': 12052, 'name': 'Gwyneth Paltrow', 'popularity': 3.4716}, {'id': 1896, 'name': 'Don Cheadle', 'popularity': 3.504}, {'id': 1245, 'name': 'Scarlett Johansson', 'popularity': 24.3617}, {'id': 6807, 'name': 'Sam Rockwell', 'popularity': 4.1244}]","{'id': 15277, 'name': 'Jon Favreau', 'popularity': 3.7063}"
43949,Flipped,en,14000000,4324817,89,12.3,8.026,3121,2010-08-06,2010,"[{'name': 'Romance', 'id': 10749}, {'name': 'Drama', 'id': 18}]",['Reiner / Greisman Productions'],"[{'id': 62564, 'name': 'Madeline Carroll', 'popularity': 2.2152}, {'id': 236851, 'name': 'Callan McAuliffe', 'popularity': 1.5743}, {'id': 28412, 'name': 'Rebecca De Mornay', 'popularity': 3.7414}, {'id': 11085, 'name': 'Anthony Edwards', 'popularity': 4.1616}, {'id': 4251, 'name': 'John Mahoney', 'popularity': 2.25}]","{'id': 3026, 'name': 'Rob Reiner', 'popularity': 3.3965}"
44214,Black Swan,en,13000000,329398046,109,13.0752,7.686,14794,2010-12-03,2010,"[{'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}, {'name': 'Horror', 'id': 27}]","['Fox Searchlight Pictures', 'Cross Creek Pictures', 'Protozoa Pictures', 'Phoenix Pictures', 'Dune Entertainment']","[{'id': 524, 'name': 'Natalie Portman', 'popularity': 9.5297}, {'id': 18973, 'name': 'Mila Kunis', 'popularity': 9.9039}, {'id': 1925, 'name': 'Vincent Cassel', 'popularity': 4.9613}, {'id': 10767, 'name': 'Barbara Hershey', 'popularity': 2.6427}, {'id': 1920, 'name': 'Winona Ryder', 'popularity': 6.6238}]","{'id': 6431, 'name': 'Darren Aronofsky', 'popularity': 2.7265}"
24021,The Twilight Saga: Eclipse,en,68000000,698491347,124,10.1061,6.205,8891,2010-06-23,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]","['Summit Entertainment', 'Temple Hill Entertainment', 'Imprint Entertainment', 'Maverick Films', 'Sunswept Entertainment']","[{'id': 37917, 'name': 'Kristen Stewart', 'popularity': 9.5489}, {'id': 11288, 'name': 'Robert Pattinson', 'popularity': 9.1102}, {'id': 84214, 'name': 'Taylor Lautner', 'popularity': 3.2673}, {'id': 18997, 'name': 'Bryce Dallas Howard', 'popularity': 4.6061}, {'id': 501, 'name': 'Dakota Fanning', 'popularity': 7.1432}]","{'id': 27571, 'name': 'David Slade', 'popularity': 2.0991}"
23168,The Town,en,37000000,154026136,125,9.1498,7.218,5187,2010-09-15,2010,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]","['Legendary Pictures', 'GK Films', 'Thunder Road', 'Warner Bros. Pictures']","[{'id': 880, 'name': 'Ben Affleck', 'popularity': 7.5884}, {'id': 17604, 'name': 'Jeremy Renner', 'popularity': 11.0536}, {'id': 15556, 'name': 'Rebecca Hall', 'popularity': 4.5342}, {'id': 65717, 'name': 'Jon Hamm', 'popularity': 7.2587}, {'id': 59175, 'name': 'Blake Lively', 'popularity': 7.8013}]","{'id': 880, 'name': 'Ben Affleck', 'popularity': 7.5884}"
10192,Shrek Forever After,en,165000000,752600867,93,12.4489,6.381,7526,2010-05-20,2010,"[{'name': 'Comedy', 'id': 35}, {'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}, {'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}]",['DreamWorks Animation'],"[{'id': 12073, 'name': 'Mike Myers', 'popularity': 5.6843}, {'id': 776, 'name': 'Eddie Murphy', 'popularity': 7.4563}, {'id': 6941, 'name': 'Cameron Diaz', 'popularity': 5.2297}, {'id': 3131, 'name': 'Antonio Banderas', 'popularity': 5.3192}, {'id': 118489, 'name': 'Walt Dohrn', 'popularity': 2.1111}]","{'id': 64151, 'name': 'Mike Mitchell', 'popularity': 1.277}"
10193,Toy Story 3,en,200000000,1067316101,103,10.8082,7.798,14952,2010-06-16,2010,"[{'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}, {'name': 'Comedy', 'id': 35}]","['Pixar', 'Walt Disney Pictures']","[{'id': 31, 'name': 'Tom Hanks', 'popularity': 11.105}, {'id': 12898, 'name': 'Tim Allen', 'popularity': 3.3998}, {'id': 3234, 'name': 'Joan Cusack', 'popularity': 3.469}, {'id': 7167, 'name': 'Don Rickles', 'popularity': 2.7436}, {'id': 12900, 'name': 'Wallace Shawn', 'popularity': 3.6978}]","{'id': 8, 'name': 'Lee Unkrich', 'popularity': 1.2547}"
27578,The Expendables,en,80000000,274470394,103,9.2655,6.247,7895,2010-08-07,2010,"[{'name': 'Thriller', 'id': 53}, {'name': 'Adventure', 'id': 12}, {'name': 'Action', 'id': 28}]","['Nimar Studios', 'Rogue Marble', 'Millennium Media', 'Nu Image', 'Lionsgate']","[{'id': 16483, 'name': 'Sylvester Stallone', 'popularity': 10.2642}, {'id': 976, 'name': 'Jason Statham', 'popularity': 28.9652}, {'id': 1336, 'name': 'Jet Li', 'popularity': 5.3991}, {'id': 16644, 'name': 'Dolph Lundgren', 'popularity': 4.9611}, {'id': 21315, 'name': 'Eric Roberts', 'popularity': 4.5368}]","{'id': 16483, 'name': 'Sylvester Stallone', 'popularity': 10.2642}"
20526,TRON: Legacy,en,170000000,409912892,126,9.135,6.498,7303,2010-12-14,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Action', 'id': 28}, {'name': 'Science Fiction', 'id': 878}]","['Walt Disney Pictures', 'Sean Bailey Productions']","[{'id': 9828, 'name': 'Garrett Hedlund', 'popularity': 2.566}, {'id': 59315, 'name': 'Olivia Wilde', 'popularity': 4.5785}, {'id': 1229, 'name': 'Jeff Bridges', 'popularity': 4.5912}, {'id': 2547, 'name': 'Bruce Boxleitner', 'popularity': 2.5205}, {'id': 22063, 'name': 'James Frain', 'popularity': 2.4539}]","{'id': 86270, 'name': 'Joseph Kosinski', 'popularity': 1.892}"
32657,Percy Jackson & the Olympians: The Lightning Thief,en,95000000,226497209,118,9.5222,6.211,7547,2010-02-01,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}, {'name': 'Family', 'id': 10751}]","['1492 Pictures', 'Sunswept Entertainment', 'Dune Entertainment']","[{'id': 33235, 'name': 'Logan Lerman', 'popularity': 2.9068}, {'id': 53336, 'name': 'Brandon T. Jackson', 'popularity': 2.2702}, {'id': 109513, 'name': 'Alexandra Daddario', 'popularity': 19.4215}, {'id': 105727, 'name': 'Jake Abel', 'popularity': 1.8864}, {'id': 517, 'name': 'Pierce Brosnan', 'popularity': 6.7446}]","{'id': 10965, 'name': 'Chris Columbus', 'popularity': 3.3528}"
20352,Despicable Me,en,69000000,543284256,95,14.0091,7.248,15364,2010-07-08,2010,"[{'name': 'Animation', 'id': 16}, {'name': 'Family', 'id': 10751}, {'name': 'Comedy', 'id': 35}]","['Illumination', 'Universal Pictures']","[{'id': 4495, 'name': 'Steve Carell', 'popularity': 7.023}, {'id': 41088, 'name': 'Jason Segel', 'popularity': 2.6148}, {'id': 17743, 'name': 'Miranda Cosgrove', 'popularity': 3.8812}, {'id': 122851, 'name': 'Elsie Fisher', 'popularity': 2.8808}, {'id': 124750, 'name': 'Dana Gaier', 'popularity': 1.5552}]","{'id': 124748, 'name': 'Chris Renaud', 'popularity': 1.7819}"
27581,The Other Guys,en,100000000,170432927,116,7.0654,6.309,4277,2010-08-06,2010,"[{'name': 'Comedy', 'id': 35}, {'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}]","['Columbia Pictures', 'Gary Sanchez Productions', 'Mosaic Media Group']","[{'id': 23659, 'name': 'Will Ferrell', 'popularity': 4.5135}, {'id': 13240, 'name': 'Mark Wahlberg', 'popularity': 6.4714}, {'id': 8170, 'name': 'Eva Mendes', 'popularity': 4.6747}, {'id': 2232, 'name': 'Michael Keaton', 'popularity': 4.8552}, {'id': 4581, 'name': 'Steve Coogan', 'popularity': 3.3948}]","{'id': 55710, 'name': 'Adam McKay', 'popularity': 2.3804}"
43347,Love & Other Drugs,en,30000000,102800000,112,7.2949,7.047,5239,2010-11-04,2010,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]","['Fox 2000 Pictures', 'Regency Enterprises', 'New Regency Pictures', 'Stuber Pictures', 'Bedford Falls Productions', 'Dune Entertainment']","[{'id': 131, 'name': 'Jake Gyllenhaal', 'popularity': 8.4416}, {'id': 1813, 'name': 'Anne Hathaway', 'popularity': 12.501}, {'id': 17485, 'name': 'Oliver Platt', 'popularity': 3.3741}, {'id': 5587, 'name': 'Hank Azaria', 'popularity': 3.2317}, {'id': 54415, 'name': 'Josh Gad', 'popularity': 4.2853}]","{'id': 9181, 'name': 'Edward Zwick', 'popularity': 2.4108}"
12155,Alice in Wonderland,en,200000000,1025467110,108,14.0092,6.635,14218,2010-03-03,2010,"[{'name': 'Family', 'id': 10751}, {'name': 'Fantasy', 'id': 14}, {'name': 'Adventure', 'id': 12}]","['Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions', 'The Zanuck Company']","[{'id': 76070, 'name': 'Mia Wasikowska', 'popularity': 3.1152}, {'id': 85, 'name': 'Johnny Depp', 'popularity': 13.3755}, {'id': 1813, 'name': 'Anne Hathaway', 'popularity': 12.501}, {'id': 1283, 'name': 'Helena Bonham Carter', 'popularity': 4.4139}, {'id': 1064, 'name': 'Crispin Glover', 'popularity': 2.8709}]","{'id': 510, 'name': 'Tim Burton', 'popularity': 4.5687}"
46738,Incendies,fr,6800000,6788659,131,7.9446,8.094,2913,2010-09-17,2010,"[{'name': 'Drama', 'id': 18}, {'name': 'War', 'id': 10752}, {'name': 'Mystery', 'id': 9648}]","['TS Productions', 'Phi Group', 'micro_scope']","[{'id': 77498, 'name': 'Lubna Azabal', 'popularity': 1.7858}, {'id': 84573, 'name': 'Mélissa Désormeaux-Poulin', 'popularity': 0.9725}, {'id': 88592, 'name': 'Maxim Gaudette', 'popularity': 0.8672}, {'id': 38526, 'name': 'Rémy Girard', 'popularity': 1.4989}, {'id': 196737, 'name': 'Allen Altman', 'popularity': 1.0715}]","{'id': 137427, 'name': 'Denis Villeneuve', 'popularity': 3.7572}"
37834,Knight and Day,en,117000000,261989769,109,6.3511,6.22,4595,2010-06-15,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}]","['Pink Machine', 'Tree Line Films', 'Dune Entertainment', 'Regency Enterprises', '20th Century Fox']","[{'id': 500, 'name': 'Tom Cruise', 'popularity': 12.7563}, {'id': 6941, 'name': 'Cameron Diaz', 'popularity': 5.2297}, {'id': 133, 'name': 'Peter Sarsgaard', 'popularity': 3.6549}, {'id': 19492, 'name': 'Viola Davis', 'popularity': 5.2538}, {'id': 31384, 'name': 'Jordi Mollà', 'popularity': 3.1689}]","{'id': 366, 'name': 'James Mangold', 'popularity': 3.2901}"
38055,Megamind,en,130000000,321885765,96,9.5316,7.002,7004,2010-10-28,2010,"[{'name': 'Animation', 'id': 16}, {'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}, {'name': 'Science Fiction', 'id': 878}]","['DreamWorks Animation', 'Pacific Data Images']","[{'id': 23659, 'name': 'Will Ferrell', 'popularity': 4.5135}, {'id': 56323, 'name': 'Tina Fey', 'popularity': 3.8895}, {'id': 21007, 'name': 'Jonah Hill', 'popularity': 5.0258}, {'id': 287, 'name': 'Brad Pitt', 'popularity': 9.9535}, {'id': 212, 'name': 'David Cross', 'popularity': 3.6073}]","{'id': 18864, 'name': 'Tom McGrath', 'popularity': 1.9257}"
20504,The Book of Eli,en,80000000,157107755,118,6.8379,6.784,6253,2010-01-14,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}, {'name': 'Science Fiction', 'id': 878}]","['Alcon Entertainment', 'Silver Pictures']","[{'id': 5292, 'name': 'Denzel Washington', 'popularity': 8.3341}, {'id': 64, 'name': 'Gary Oldman', 'popularity': 20.3382}, {'id': 18973, 'name': 'Mila Kunis', 'popularity': 9.9039}, {'id': 56614, 'name': 'Ray Stevenson', 'popularity': 4.0551}, {'id': 3130, 'name': 'Jennifer Beals', 'popularity': 3.3732}]","{'id': 11448, 'name': 'Allen Hughes', 'popularity': 1.179}"
23483,Kick-Ass,en,28000000,96188903,117,6.9299,7.122,11824,2010-03-26,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}]","['Marv', 'Plan B Entertainment']","[{'id': 27428, 'name': 'Aaron Taylor-Johnson', 'popularity': 4.6664}, {'id': 56734, 'name': 'Chloë Grace Moretz', 'popularity': 10.2286}, {'id': 2963, 'name': 'Nicolas Cage', 'popularity': 9.617}, {'id': 116882, 'name': 'Lyndsy Fonseca', 'popularity': 2.2705}, {'id': 2983, 'name': 'Mark Strong', 'popularity': 4.2749}]","{'id': 957, 'name': 'Matthew Vaughn', 'popularity': 2.225}"
22538,Scott Pilgrim vs. the World,en,85000000,51691156,113,6.2931,7.488,8056,2010-08-12,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Comedy', 'id': 35}, {'name': 'Romance', 'id': 10749}]","['Marc Platt Productions', 'Big Talk Studios', 'Closed on Mondays Entertainment', 'dentsu']","[{'id': 39995, 'name': 'Michael Cera', 'popularity': 3.8309}, {'id': 17628, 'name': 'Mary Elizabeth Winstead', 'popularity': 5.384}, {'id': 88902, 'name': 'Ellen Wong', 'popularity': 1.132}, {'id': 18793, 'name': 'Kieran Culkin', 'popularity': 3.5663}, {'id': 17486, 'name': 'Alison Pill', 'popularity': 1.9379}]","{'id': 11090, 'name': 'Edgar Wright', 'popularity': 2.2467}"
20662,Robin Hood,en,200000000,321669741,140,5.9768,6.394,4724,2010-05-12,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'History', 'id': 36}]","['Imagine Entertainment', 'Relativity Media', 'Scott Free Productions']","[{'id': 934, 'name': 'Russell Crowe', 'popularity': 7.1686}, {'id': 112, 'name': 'Cate Blanchett', 'popularity': 6.0532}, {'id': 2201, 'name': 'Max von Sydow', 'popularity': 3.2934}, {'id': 227, 'name': 'William Hurt', 'popularity': 3.0481}, {'id': 2983, 'name': 'Mark Strong', 'popularity': 4.2749}]","{'id': 578, 'name': 'Ridley Scott', 'popularity': 3.7335}"
27576,Salt,en,110000000,293329073,100,5.6361,6.412,5597,2010-07-21,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]","['Wintergreen Productions', 'Columbia Pictures', 'Relativity Media', 'di Bonaventura Pictures']","[{'id': 11701, 'name': 'Angelina Jolie', 'popularity': 14.514}, {'id': 23626, 'name': 'Liev Schreiber', 'popularity': 4.7834}, {'id': 5294, 'name': 'Chiwetel Ejiofor', 'popularity': 3.6333}, {'id': 7107, 'name': 'Daniel Olbrychski', 'popularity': 1.5785}, {'id': 6091, 'name': 'August Diehl', 'popularity': 1.9473}]","{'id': 13015, 'name': 'Phillip Noyce', 'popularity': 1.8321}"
46705,Blue Valentine,en,1000000,15440333,112,6.555,6.947,3313,2010-12-26,2010,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]","['Cottage Industries', 'Incentive Filmed Entertainment', 'Silverwood Films', 'Hunting Lane Films', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies']","[{'id': 30614, 'name': 'Ryan Gosling', 'popularity': 8.445}, {'id': 1812, 'name': 'Michelle Williams', 'popularity': 4.5129}, {'id': 4735, 'name': 'John Doman', 'popularity': 2.4614}, {'id': 6858, 'name': 'Mike Vogel', 'popularity': 2.3936}, {'id': 6437, 'name': 'Ben Shenkman', 'popularity': 1.8739}]","{'id': 139098, 'name': 'Derek Cianfrance', 'popularity': 1.6867}"
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,155000000,415686217,113,6.6183,6.438,5656,2010-12-02,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Family', 'id': 10751}, {'name': 'Fantasy', 'id': 14}]","['Fox 2000 Pictures', 'Walden Media', 'C.S. Lewis Company']","[{'id': 5526, 'name': 'Georgie Henley', 'popularity': 2.9041}, {'id': 5527, 'name': 'Skandar Keynes', 'popularity': 1.5471}, {'id': 25130, 'name': 'Ben Barnes', 'popularity': 2.8721}, {'id': 93491, 'name': 'Will Poulter', 'popularity': 7.1918}, {'id': 5529, 'name': 'Anna Popplewell', 'popularity': 2.7117}]","{'id': 10781, 'name': 'Michael Apted', 'popularity': 1.4126}"
18823,Clash of the Titans,en,125000000,493214993,106,5.8998,5.9,6354,2010-03-26,2010,"[{'name': 'Adventure', 'id': 12}, {'name': 'Fantasy', 'id': 14}, {'name': 'Action', 'id': 28}]","['The Zanuck Company', 'Legendary Pictures', 'Thunder Road', 'Moving Picture Company', 'Warner Bros. Pictures']","[{'id': 65731, 'name': 'Sam Worthington', 'popularity': 5.0068}, {'id': 59620, 'name': 'Gemma Arterton', 'popularity': 6.1681}, {'id': 1019, 'name': 'Mads Mikkelsen', 'popularity': 7.6395}, {'id': 28109, 'name': 'Alexa Davalos', 'popularity': 2.3923}, {'id': 973, 'name': 'Jason Flemyng', 'popularity': 3.4103}]","{'id': 18865, 'name': 'Louis Leterrier', 'popularity': 2.2178}"
39514,RED,en,58000000,199006387,111,5.7835,6.697,6811,2010-10-13,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Comedy', 'id': 35}, {'name': 'Crime', 'id': 80}, {'name': 'Thriller', 'id': 53}]","['di Bonaventura Pictures', 'DC']","[{'id': 62, 'name': 'Bruce Willis', 'popularity': 5.8778}, {'id': 6949, 'name': 'John Malkovich', 'popularity': 4.6826}, {'id': 192, 'name': 'Morgan Freeman', 'popularity': 9.2427}, {'id': 15735, 'name': 'Helen Mirren', 'popularity': 7.0499}, {'id': 18248, 'name': 'Mary-Louise Parker', 'popularity': 3.4813}]","{'id': 57270, 'name': 'Robert Schwentke', 'popularity': 1.5268}"
38234,Undisputed III: Redemption,en,3000000,282548,96,5.7788,7.525,937,2010-04-17,2010,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]","['Undisputed 3 Productions', 'Nu Image']","[{'id': 78110, 'name': 'Scott Adkins', 'popularity': 6.5783}, {'id': 61856, 'name': 'Mykel Shannon Jenkins', 'popularity': 1.5052}, {'id': 6696, 'name': 'Mark Ivanir', 'popularity': 2.2817}, {'id': 8775, 'name': 'Hristo Shopov', 'popularity': 1.3692}, {'id': 118370, 'name': 'Marko Zaror', 'popularity': 1.9243}]","{'id': 78108, 'name': 'Isaac Florentine', 'popularity': 1.5995}"
44264,True Grit,en,38000000,252300000,110,5.658,7.308,5364,2010-12-22,2010,"[{'name': 'Drama', 'id': 18}, {'name': 'Adventure', 'id': 12}, {'name': 'Western', 'id': 37}]","['Paramount Pictures', 'Scott Rudin Productions', 'Mike Zoss Productions', 'Skydance Media']","[{'id': 1229, 'name': 'Jeff Bridges', 'popularity': 4.5912}, {'id': 130640, 'name': 'Hailee Steinfeld', 'popularity': 12.8993}, {'id': 1892, 'name': 'Matt Damon', 'popularity': 12.0022}, {'id': 16851, 'name': 'Josh Brolin', 'popularity': 5.5645}, {'id': 12834, 'name': 'Barry Pepper', 'popularity': 2.6867}]","{'id': 1224, 'name': 'Ethan Coen', 'popularity': 3.4412}"
37735,Easy A,en,8000000,75026327,93,5.1581,6.812,7015,2010-09-16,2010,"[{'name': 'Comedy', 'id': 35}]","['Screen Gems', 'Olive Bridge Entertainment']","[{'id': 54693, 'name': 'Emma Stone', 'popularity': 6.786}, {'id': 110927, 'name': 'Penn Badgley', 'popularity': 6.9071}, {'id': 29220, 'name': 'Amanda Bynes', 'popularity': 2.8626}, {'id': 59283, 'name': 'Dan Byrd', 'popularity': 2.1385}, {'id': 19159, 'name': 'Thomas Haden Church', 'popularity': 2.7096}]","{'id': 82511, 'name': 'Will Gluck', 'popularity': 1.5321}"
